timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1559843,35132.0,39340.0,44758.0,40770.0,0,0,0,40000
1559853,35676.0,38818.0,43782.0,41724.0,0,0,0,40000
1559863,35023.0,39507.0,44281.0,41189.0,0,0,0,40000
1559873,34402.0,39534.0,45556.0,40508.0,0,0,0,40000
1559883,34952.0,39204.0,45162.0,40682.0,0,0,0,40000
1559893,35375.0,40055.0,43915.0,40655.0,0,0,0,40000
1559903,35307.0,40627.0,44721.0,39345.0,0,0,0,40000
1559913,33556.0,41460.0,46260.0,38724.0,0,0,0,40000
1559923,33803.0,41119.0,46277.0,38801.0,0,0,0,40000
1559933,33378.0,41024.0,45866.0,39732.0,0,0,0,40000
1559943,34727.0,40545.0,45313.0,39415.0,0,0,0,40000
1559953,34186.0,41872.0,45318.0,38624.0,0,0,0,40000
1559963,34479.0,41209.0,44777.0,39535.0,0,0,0,40000
1559973,34132.0,40592.0,45844.0,39432.0,0,0,0,40000
1559983,34608.0,40580.0,45054.0,39758.0,0,0,0,40000
1559993,34222.0,40874.0,45974.0,38930.0,0,0,0,40000
1560003,33969.0,42085.0,45127.0,38819.0,0,0,0,40000
1560013,34691.0,40533.0,45905.0,38871.0,0,0,0,40000
1560023,34370.0,41692.0,44774.0,39164.0,0,0,0,40000
1560033,35437.0,39847.0,45797.0,38919.0,0,0,0,40000
1560043,34321.0,41679.0,44397.0,39603.0,0,0,0,40000
1560053,34684.0,40018.0,45912.0,39386.0,0,0,0,40000
1560063,34892.0,40444.0,44082.0,40582.0,0,0,0,40000
1560073,35220.0,39450.0,45066.0,40264.0,0,0,0,40000
1560083,35239.0,40091.0,43633.0,41037.0,0,0,0,40000
1560093,35478.0,40496.0,44194.0,39832.0,0,0,0,40000
1560103,35158.0,40806.0,43832.0,40204.0,0,0,0,40000
1560113,33594.0,40562.0,46502.0,39342.0,0,0,0,40000
1560123,32491.0,41225.0,47033.0,39251.0,0,0,0,40000
1560133,33367.0,42275.0,46935.0,37423.0,0,0,0,40000
1560143,32947.0,42455.0,46385.0,38213.0,0,0,0,40000
1560153,32733.0,40645.0,47565.0,39057.0,0,0,0,40000
