timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1314029,34688.0,41270.0,45164.0,38878.0,0,0,0,40000
1314039,34932.0,41102.0,44648.0,39318.0,0,0,0,40000
1314049,34381.0,41715.0,46127.0,37777.0,0,0,0,40000
1314059,34542.0,41884.0,45052.0,38522.0,0,0,0,40000
1314069,35111.0,40135.0,44715.0,40039.0,0,0,0,40000
1314079,35579.0,40387.0,43909.0,40125.0,0,0,0,40000
1314089,35410.0,39210.0,44868.0,40512.0,0,0,0,40000
1314099,36740.0,38160.0,42572.0,42528.0,0,0,0,40000
1314109,36572.0,38964.0,43078.0,41386.0,0,0,0,40000
1314119,36002.0,38960.0,43500.0,41538.0,0,0,0,40000
1314129,35461.0,39931.0,44565.0,40043.0,0,0,0,40000
1314139,34736.0,40504.0,44664.0,40096.0,0,0,0,40000
1314149,34618.0,39810.0,45012.0,40560.0,0,0,0,40000
1314159,33977.0,40859.0,46121.0,39043.0,0,0,0,40000
1314169,32697.0,42577.0,47001.0,37725.0,0,0,0,40000
1314179,32082.0,42144.0,47830.0,37944.0,0,0,0,40000
1314189,32784.0,42320.0,46722.0,38174.0,0,0,0,40000
1314199,32587.0,42599.0,47153.0,37661.0,0,0,0,40000
1314209,33381.0,42689.0,46323.0,37607.0,0,0,0,40000
1314219,32630.0,41964.0,47214.0,38192.0,0,0,0,40000
1314229,34928.0,41158.0,44484.0,39430.0,0,0,0,40000
1314239,35536.0,39612.0,44448.0,40404.0,0,0,0,40000
1314249,35330.0,39596.0,44666.0,40408.0,0,0,0,40000
1314259,36048.0,39730.0,43708.0,40514.0,0,0,0,40000
1314269,36336.0,39220.0,43198.0,41246.0,0,0,0,40000
1314279,36299.0,39335.0,43617.0,40749.0,0,0,0,40000
1314289,35340.0,39382.0,43966.0,41312.0,0,0,0,40000
1314299,36101.0,38439.0,44009.0,41451.0,0,0,0,40000
1314309,35655.0,39439.0,43547.0,41359.0,0,0,0,40000
1314319,34653.0,39771.0,45215.0,40361.0,0,0,0,40000
1314329,34294.0,40830.0,45346.0,39530.0,0,0,0,40000
1314339,33631.0,40863.0,46241.0,39265.0,0,0,0,40000
1314349,32882.0,41984.0,46876.0,38258.0,0,0,0,40000
1314359,32037.0,41967.0,47705.0,38291.0,0,0,0,40000
1314369,32130.0,41806.0,47436.0,38628.0,0,0,0,40000
1314379,32188.0,41244.0,47730.0,38838.0,0,0,0,40000
1314389,32847.0,41061.0,46657.0,39435.0,0,0,0,40000
1314399,34318.0,39402.0,45606.0,40674.0,0,0,0,40000
1314409,33113.0,40229.0,45991.0,40667.0,0,0,0,40000
1314419,33277.0,39265.0,46833.0,40625.0,0,0,0,40000
1314429,34056.0,39388.0,45520.0,41036.0,0,0,0,40000
1314439,34379.0,37853.0,45441.0,42327.0,0,0,0,40000
1314449,34077.0,39057.0,45265.0,41601.0,0,0,0,40000
1314459,33836.0,38368.0,45692.0,42104.0,0,0,0,40000
1314469,34748.0,37566.0,44882.0,42804.0,0,0,0,40000
1314479,33516.0,39020.0,45866.0,41598.0,0,0,0,40000
1314489,32933.0,40169.0,47087.0,39811.0,0,0,0,40000
1314499,33153.0,40639.0,46565.0,39643.0,0,0,0,40000
1314509,32987.0,39927.0,46995.0,40091.0,0,0,0,40000
1314519,32202.0,40408.0,47556.0,39834.0,0,0,0,40000
1314529,31502.0,41592.0,48140.0,38766.0,0,0,0,40000
1314539,32341.0,40649.0,47187.0,39823.0,0,0,0,40000
1314549,32777.0,40753.0,46851.0,39619.0,0,0,0,40000
1314559,32488.0,41276.0,47224.0,39012.0,0,0,0,40000
1314569,33548.0,40414.0,46536.0,39502.0,0,0,0,40000
1314579,34631.0,39967.0,44759.0,40643.0,0,0,0,40000
1314589,34393.0,39683.0,45697.0,40227.0,0,0,0,40000
1314599,35351.0,40241.0,44095.0,40313.0,0,0,0,40000
1314609,37212.0,38678.0,43272.0,40838.0,0,0,0,40000
1314619,36444.0,39604.0,42566.0,41386.0,0,0,0,40000
1314629,36412.0,38226.0,43544.0,41818.0,0,0,0,40000
1314639,36438.0,39354.0,43478.0,40730.0,0,0,0,40000
1314649,36137.0,39483.0,43981.0,40399.0,0,0,0,40000
1314659,35539.0,40753.0,44135.0,39573.0,0,0,0,40000
1314669,34417.0,41665.0,45433.0,38485.0,0,0,0,40000
1314679,34569.0,40715.0,45307.0,39409.0,0,0,0,40000
1314689,33565.0,41277.0,46473.0,38685.0,0,0,0,40000
1314699,34684.0,41234.0,44838.0,39244.0,0,0,0,40000
1314709,34148.0,40982.0,45388.0,39482.0,0,0,0,40000
1314719,34108.0,40974.0,45872.0,39046.0,0,0,0,40000
1314729,34488.0,40350.0,44968.0,40194.0,0,0,0,40000
1314739,35589.0,40545.0,44191.0,39675.0,0,0,0,40000
1314749,35086.0,39708.0,44458.0,40748.0,0,0,0,40000
1314759,34937.0,39395.0,45009.0,40659.0,0,0,0,40000
1314769,34765.0,39769.0,44791.0,40675.0,0,0,0,40000
1314779,34813.0,39705.0,45327.0,40155.0,0,0,0,40000
1314789,35165.0,39797.0,44459.0,40579.0,0,0,0,40000
1314799,34265.0,41109.0,45775.0,38851.0,0,0,0,40000
1314809,34133.0,40701.0,45417.0,39749.0,0,0,0,40000
1314819,33152.0,40590.0,46198.0,40060.0,0,0,0,40000
1314829,34109.0,38919.0,45981.0,40991.0,0,0,0,40000
1314839,33529.0,39615.0,45923.0,40933.0,0,0,0,40000
1314849,33911.0,40337.0,45409.0,40343.0,0,0,0,40000
1314859,34488.0,40202.0,45378.0,39932.0,0,0,0,40000
1314869,35951.0,39057.0,44075.0,40917.0,0,0,0,40000
1314879,34391.0,39431.0,45343.0,40835.0,0,0,0,40000
1314889,33055.0,40141.0,46671.0,40133.0,0,0,0,40000
