timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1073366,34378.0,41528.0,45950.0,38144.0,0,0,0,40000
1073376,34094.0,42356.0,45306.0,38244.0,0,0,0,40000
1073386,35165.0,43137.0,44741.0,36957.0,0,0,0,40000
1073396,33714.0,40582.0,45922.0,39782.0,0,0,0,40000
1073406,35784.0,42850.0,44076.0,37290.0,0,0,0,40000
1073416,34874.0,42824.0,44984.0,37318.0,0,0,0,40000
1073426,34132.0,43148.0,45200.0,37520.0,0,0,0,40000
1073436,34475.0,42245.0,45435.0,37845.0,0,0,0,40000
1073446,34478.0,42770.0,45122.0,37630.0,0,0,0,40000
1073456,34484.0,40644.0,45434.0,39438.0,0,0,0,40000
1073466,34875.0,41887.0,44737.0,38501.0,0,0,0,40000
1073476,35082.0,41480.0,44734.0,38704.0,0,0,0,40000
1073486,35482.0,40416.0,44620.0,39482.0,0,0,0,40000
1073496,35017.0,42289.0,44093.0,38601.0,0,0,0,40000
1073506,35719.0,40801.0,44337.0,39143.0,0,0,0,40000
1073516,34621.0,41161.0,44789.0,39429.0,0,0,0,40000
1073526,34236.0,41338.0,45734.0,38692.0,0,0,0,40000
1073536,35146.0,42284.0,44378.0,38192.0,0,0,0,40000
1073546,34966.0,42296.0,45320.0,37418.0,0,0,0,40000
1073556,32245.0,42719.0,46493.0,38543.0,0,0,0,40000
1073566,33030.0,42242.0,47282.0,37446.0,0,0,0,40000
1073576,33352.0,43206.0,45654.0,37788.0,0,0,0,40000
1073586,34332.0,41430.0,46084.0,38154.0,0,0,0,40000
1073596,34359.0,42805.0,44895.0,37941.0,0,0,0,40000
1073606,33030.0,42290.0,47270.0,37410.0,0,0,0,40000
1073616,33695.0,42875.0,45541.0,37889.0,0,0,0,40000
1073626,36126.0,41016.0,43902.0,38956.0,0,0,0,40000
1073636,34151.0,41249.0,44835.0,39765.0,0,0,0,40000
1073646,35337.0,41009.0,45083.0,38571.0,0,0,0,40000
1073656,35506.0,41218.0,43866.0,39410.0,0,0,0,40000
1073666,36488.0,39874.0,43414.0,40224.0,0,0,0,40000
1073676,35803.0,40743.0,43517.0,39937.0,0,0,0,40000
1073686,35800.0,41092.0,44594.0,38514.0,0,0,0,40000
1073696,34845.0,41433.0,44365.0,39357.0,0,0,0,40000
1073706,34769.0,41101.0,45201.0,38929.0,0,0,0,40000
1073716,34026.0,41126.0,45298.0,39550.0,0,0,0,40000
1073726,33670.0,40874.0,46518.0,38938.0,0,0,0,40000
1073736,34697.0,41363.0,44797.0,39143.0,0,0,0,40000
1073746,34875.0,41219.0,45135.0,38771.0,0,0,0,40000
1073756,34325.0,42933.0,45075.0,37667.0,0,0,0,40000
1073766,33580.0,42482.0,46300.0,37638.0,0,0,0,40000
1073776,34145.0,42501.0,45617.0,37737.0,0,0,0,40000
1073786,33517.0,41447.0,46315.0,38721.0,0,0,0,40000
